"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","89","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","assertFalseTest","assertFalseTest()",""
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","4","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","assertNotNullTest","assertNotNullTest()",""
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","4","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","assertNullTest","assertNullTest()",""
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","5","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","assertEqualsTest","assertEqualsTest()",""
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","2","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","assertAllTest","assertAllTest()",""
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","3","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","assertTrueTest","assertTrueTest()",""
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","2","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","failTest","failTest()",""
"failed","Tue Aug 25 11:00:58 GMT 2020","Tue Aug 25 11:00:58 GMT 2020","6","","io.qameta.allure.examples.SimpleAssertTest","","io.qameta.allure.examples.SimpleAssertTest","assertNotEqualsTest","assertNotEqualsTest()",""
